/Users/krishna/Dropbox/run/v0.2.4/output/flow_focus.json,Y,2580.0,860.0
/Users/krishna/Dropbox/run/v0.2.4/output/grad_cells.json,Y,26790.0,1786.0
/Users/krishna/Dropbox/run/v0.2.4/output/grid_10.json,Y,342090.0,1413.59504132
/Users/krishna/Dropbox/run/v0.2.4/output/grid_11.json,Y,404210.0,1255.31055901
/Users/krishna/Dropbox/run/v0.2.4/output/grid_12.json,Y,460050.0,1185.69587629
/Users/krishna/Dropbox/run/v0.2.4/output/grid_3.json,Y,20980.0,1049.0
/Users/krishna/Dropbox/run/v0.2.4/output/grid_4.json,Y,31210.0,917.941176471
/Users/krishna/Dropbox/run/v0.2.4/output/grid_5.json,Y,50650.0,974.038461538
/Users/krishna/Dropbox/run/v0.2.4/output/grid_6.json,Y,98930.0,1236.625
/Users/krishna/Dropbox/run/v0.2.4/output/grid_7.json,Y,125290.0,1160.09259259
/Users/krishna/Dropbox/run/v0.2.4/output/grid_8.json,Y,136890.0,1053.0
/Users/krishna/Dropbox/run/v0.2.4/output/grid_9.json,Y,474210.0,1992.4789916
/Users/krishna/Dropbox/run/v0.2.4/output/hasty.json,Y,48990.0,2041.25
/Users/krishna/Dropbox/run/v0.2.4/output/logic04.json,Y,75120.0,5365.71428571
/Users/krishna/Dropbox/run/v0.2.4/output/multi_input.json,Y,34580.0,2161.25
/Users/krishna/Dropbox/run/v0.2.4/output/net_mux.json,Y,95020.0,1727.63636364
/Users/krishna/Dropbox/run/v0.2.4/output/rotary16.json,Y,349020.0,7932.27272727
/Users/krishna/Dropbox/run/v0.2.4/output/rotary_cells.json,Y,32120.0,1889.41176471
/Users/krishna/Dropbox/run/v0.2.4/output/simple.json,Y,177750.0,22218.75
/Users/krishna/Dropbox/run/v0.2.4/output/tdroplet.json,Y,16140.0,1614.0
